ID	A2ML1	AADACL4	AAMDC	AAR2	ABCA12	ABCB4	ABCB5	ABCB6	ABCC3	ABCC9	ABCE1	ABCF3	ABHD12	ABHD14B	ABLIM1	ABLIM3	ABT1	AC004076.1	AC005520.1	AC005832.4	AC006030.1	AC008764.4	AC010132.3	AC013470.2	AC027796.3	AC097636.1	AC106741.1	AC131160.1	AC132217.2	AC144573.1	ACAP2	ACBD5	ACE	ACMSD	ACO1	ACO2	ACP5	ACRV1	ACSBG1	ACSM5	ACSM6	ACTG1	ACTN1	ACTR3	ADAM12	ADAM15	ADAM19	ADAM32	ADAMTS18	ADAMTS7	ADAMTS8	ADCK2	ADCY2	ADCY8	ADD3	ADGRB3	ADGRD2	ADGRE2	ADGRE5	ADGRG7	ADGRL4	ADGRV1	ADH4	ADHFE1	ADK	ADNP	ADPRH	ADRB2	ADRM1	AEN	AFAP1L2	AGAP1	AGGF1	AGPS	AGR3	AGRN	AHCYL1	AHNAK	AK2	AK8	AKAP3	AKAP4	AKAP6	AKIP1	AKR1C1	AL121845.3	AL160272.2	AL365214.2	AL391628.1	AL445989.1	AL591806.2	AL669918.1	ALDH9A1	ALDOB	ALDOC	ALG10B	ALG2	ALG3	ALG6	ALKBH3	ALOX5AP	ALYREF	AMDHD1	AMPD3	ANGPTL2	ANGPTL5	ANKFY1	ANKLE2	ANKRD20A1	ANKRD24	ANKRD29	ANKRD36	ANKRD36C	ANO2	ANPEP	ANXA1	ANXA7	AP003108.2	AP3S1	AP3S2	APEH	APEX2	APH1A	APLN	APOBEC3B	APOBEC3G	APOBR	APOE	APOL1	APOL4	APPBP2	AQP10	AQP7	ARAP3	ARF4	ARFGAP2	ARHGAP11A	ARHGAP11B	ARHGAP24	ARHGAP32	ARHGDIG	ARHGEF17	ARHGEF19	ARL1	ARL15	ARL2.SNX15	ARL5C	ARL6IP6	ARMC4	ARMC6	ARMC9	ARPC3	ARPC4	ARPP21	ARSA	ARSI	ARSL	ART4	ASAH2	ASAP1	ASB12	ASCC3	ASF1B	ASIC4	ASPH	ASPM	ATAD2	ATAD5	ATG9B	ATIC	ATP11A	ATP11C	ATP13A4	ATP1B2	ATP1B3	ATP2A3	ATP2B1	ATP4B	ATP5F1D	ATP5MC2	ATP5ME	ATP6V0A4	ATP9B	ATR	ATRAID	ATRIP	ATXN7	AUNIP	AURKA	AVPI1	AWAT1	AZU1	B3GAT2	B3GNT7	B3GNT8	B4GALNT2	B4GALT3	B4GALT7	B4GAT1	BACH2	BAG3	BAG5	BAHD1	BAIAP3	BANK1	BASP1	BATF2	BAX	BAZ1B
TCGA-HT-7881-01	1.523	0	1.846	12.363	0.025	0.133	0	0.16	0.03	1.887	7.742	12.839	27.019	3.624	27.662	8.029	5.558	0.044	0.002	0	0.015	0	0	0.002	0.004	0.005	0.003	0.011	0	0	4.625	7.909	0.143	0.008	5.886	18.667	0.262	0.189	9.742	4.995	0.012	463.906	9.635	7.954	0.318	10.669	1.079	0.115	1.034	0.169	5.01	9.669	9.382	9.914	51.118	18.849	0	0.253	2.782	0	0.598	9.252	0	1.719	5.026	12.315	0.567	1.98	13.937	1.656	5.336	13.483	3.907	4.359	0	11.363	147.167	30.757	4.006	1.728	1.244	0	11.497	7.424	0.452	0.003	0.021	0	0.008	0	0	0	42.821	0.309	371.1	1.065	6.007	3.936	1.236	6.308	2.166	18.212	0.338	4.303	24.023	0.032	10.403	3.215	0.026	3.585	1.092	0.423	0.98	0.193	0.436	1.131	31.177	0.055	15.317	4.535	17.125	3.665	29.314	15.804	0.079	0.249	0.314	1506.178	1.206	0.236	8.491	0	0.031	0.859	40.876	23.747	0.283	0.039	1.114	15.256	19.435	22.473	0.149	14.451	4.418	0.009	0.027	3.753	0.159	8.211	1.621	23.477	20.062	12.504	8.837	0.973	0.763	0.019	0	6.406	0.085	2.747	0.221	7.132	5.642	0.039	1.612	0.402	0.198	14.52	4.98	1.358	11.075	158.854	16.971	0.218	27.989	0	23.22	46.298	7.469	0.046	2.07	0.785	19.141	1.603	1.332	0.825	0.503	11.665	0	0.151	4.714	0.367	0.062	0	5.626	4.744	126.158	1.013	26.037	10.79	4.477	17.203	0.119	136.028	0.854	6.63	15.185
TCGA-DB-5279-01	1.625	0	3.542	15.585	0.046	0.35	0	0.191	0.577	3.383	9.742	13.821	27.482	8.441	47.351	2.25	6.966	0	0.005	0	0.033	0	0	0.005	0.003	0.004	0	0	0	0	7.286	10.915	0.459	0.053	11.843	17.731	0.247	0.567	2.976	4.331	0.015	690.584	3.624	11.116	0.189	8.581	0.481	0.046	0.024	0.06	1.754	8.748	34.311	70.254	56.409	14.638	0	0.231	1.838	0	2.228	0.49	0	4.729	7.61	16.03	0.603	1.647	15.122	2.427	2.271	5.902	5.507	6.231	0	6.446	318.823	47.912	5.072	3.851	0.942	0.006	8.892	11.158	6.945	0	0.184	0	0.006	0	0.009	0	87.826	0.09	1506.178	1.199	7.835	4.966	0.746	6.588	3.796	30.757	0.399	1.034	41.659	0.253	18.95	3.357	0.005	2.261	0.613	0.417	0.675	0.203	1.065	3.529	44.705	0.064	11.711	5.868	23.077	4.744	41.237	9.091	0.353	0.448	0.698	371.1	1.709	0.512	10.291	0	0.056	1.421	73.436	28.761	0.197	0.009	2.372	9.874	8.157	11.196	0.361	13.88	4.389	0	0.018	7.404	0.078	7.092	1.388	19.836	17.289	5.832	5.37	1.026	1.404	0.027	0.062	9.445	0.16	4.995	0.273	9.707	10.016	0.032	3.964	0.414	0.099	21.063	4.02	2.361	15.804	158.854	26.363	0.586	11.409	0.014	28.388	46.835	5.236	0.503	1.225	1.046	27.662	2.07	2.156	0.305	0.808	10.713	0.014	0.257	26.687	0.168	0.101	0.002	8.312	6.67	136.028	0.994	30.12	14.19	5.676	5.693	0.072	80.932	1.97	5.386	19.743
TCGA-QH-A6CU-01	1.933	0	3.489	15.585	0.034	0.242	0	0.19	0.306	3.049	7.518	14.855	40.112	9.981	36.044	10.517	8.748	0.126	0	0	0	0	0	0.021	0.01	0	0	0.047	0	0	5.32	8.239	0.092	0.015	8.106	10.016	0.87	0.132	4.906	2.867	0.038	690.584	2.697	8.312	0.259	17.821	0.34	0.061	0.009	0.264	0.994	11.196	15.061	25.731	37.808	6.043	0	0.194	3.517	0	1.106	2.228	0.016	9.007	7.333	8.837	0.917	2.33	20.833	3.978	3.012	6.366	6.007	4.562	0	7.111	158.854	24.294	5.236	4.036	2.471	0.014	5.422	13.821	7.286	0.013	0	0	0.017	0	0.018	0	46.835	0.414	371.1	1.366	8.491	7.404	1.412	10.079	7.424	32.806	1.127	3.6	19.237	0.03	8.607	3.936	0.045	3.95	0.622	0.296	0.445	0.134	0.267	12.169	42.469	0.112	12.363	7.154	23.873	6.134	43.226	23.077	0.532	1.781	3.074	1506.178	3.809	5.832	5.254	0	0.053	1.229	51.76	28.563	0.345	0.018	0.598	4.521	4.7	6.67	0.802	12.992	3.126	0	0.013	7.357	0.342	9.063	0.859	37.475	30.757	2.294	15.804	1.808	2.853	0.059	0.053	5.37	0.249	2.529	0.763	6.387	6.864	0.039	1.791	0.495	0.173	18.667	3.695	1.35	12.943	275.465	24.023	0.244	2.999	0	34.311	65.301	9.351	0.035	1.914	0.488	43.732	2.271	1.48	0.159	0.399	16.249	0	0.21	18.568	0.722	0.055	0.008	6.406	10.046	98.74	0.923	55.453	10.669	5.744	10.634	0.05	48.499	1.737	14.126	12.217
TCGA-HT-A5RA-01	3.809	0	2.319	16.729	0.217	0.603	0.023	0.166	1.404	1.377	9.742	21.178	22.23	3.879	16.808	3.345	8.554	0.384	0	0	0	0	0	0	0.007	0	0	0.024	0	0	7.742	6.062	5.66	0.026	4.15	10.594	0.554	0.206	17.821	0.572	0	1506.178	41.237	16.971	6.689	17.922	3.19	0.04	1.867	1.301	2.351	10.713	6.63	10.363	32.352	2.758	0.09	0.558	29.314	0.011	7.05	3.724	0.651	0.452	7.286	17.203	2.239	2.208	20.602	7.697	6.08	5.877	4.921	5.956	0.291	43.226	95.574	21.642	9.874	1.728	0.586	0	2.111	12.058	0.084	0	0.041	0	0.012	0	0.076	0	68.86	0.107	318.823	0.751	11.452	13.595	3.753	7.675	30.757	44.705	0.086	2.219	22.958	0.01	11.843	4.02	0.021	1.215	0.675	0.169	0.345	0.233	1.97	90.526	21.867	0.035	21.526	4.521	10.915	6.606	63.921	75.157	2.176	5.386	2.674	158.854	43.732	26.525	9.123	0	0.006	7.424	55.453	18.849	3.489	0.147	0.994	4.276	0.033	9.416	1.058	18.212	3.921	0	0.013	9.945	0.379	12.893	3.061	32.593	25.125	0.311	10.829	2.282	3.836	0.006	0.016	14.257	0	6.467	15.185	0.174	6.446	2.483	9.036	0.881	0.153	20.169	5.072	1.838	12.113	193.297	19.338	0.768	8.922	0.016	39.062	36.319	4.685	0.01	1.827	0.641	39.777	1.079	0.966	0.973	5.303	3.204	0.016	0.081	16.567	1.167	0.198	0	7.357	7.882	87.826	0.724	32.806	14.52	4.036	4.98	0.116	4.135	6.485	38.396	31.867
TCGA-FG-5962-01	1.269	0	1.827	12.79	0.055	0.169	0	0.108	0.516	2.607	6.08	14.451	29.119	4.794	35.76	11.319	6.007	0.069	0	0	0.004	0	0.006	0.002	0	0.006	0	0.008	0	0	6.546	11.116	0.831	0.027	6.925	18.212	0.14	0.598	6.649	2.009	0.004	886.982	7.859	8.867	0.244	5.026	0.87	0.071	0.065	0.201	2.904	7.787	12.058	21.867	38.728	21.991	0.01	0.101	0.917	0	1.191	1.878	0	1.665	6.286	14.638	0.684	1.429	15.256	6.175	11.158	10.253	3.782	6.043	0	6.767	106.716	21.063	3.152	2.628	1.437	0	10.869	9.809	3.24	0	0.02	0	0.013	0	0	0	41.995	0.127	690.584	1.332	6.485	4.761	1.001	8.13	3.357	28.388	0.367	1.341	75.157	0.097	12.551	3.036	0.014	6.822	1.455	0.361	0.973	0.163	0.345	2.09	37.177	0.052	10.553	6.213	19.338	4.477	36.044	13.153	0.355	0.693	0.35	463.906	1.838	2.05	8.724	0.023	0.123	1.167	47.351	29.486	0.269	0.024	2.219	11.843	16.249	14.382	0.255	12.694	5.218	0.005	0.019	3.936	0.172	12.113	1.754	21.418	19.541	11.497	5.541	0.148	1.396	0.013	0.21	12.411	0.194	5.71	1.472	24.429	7.742	0.09	3.126	0.55	0.147	15.725	2.586	1.914	9.669	318.823	33.279	0.264	19.645	0.009	25.594	47.912	3.679	0.439	1.781	0.887	23.077	1.656	1.446	0.554	0.898	11.409	0	0.093	10.994	0.314	0.027	0	7.447	5.254	111.654	0.859	20.5	13.101	4.952	7.835	0.151	136.028	2.397	10.291	19.435
TCGA-DU-7010-01	0.714	0	1.647	19.541	0.071	0.488	0	0.165	0.149	0.859	8.417	11.968	12.504	4.093	31.177	3.502	7.742	0.03	0	0	0.01	0	0.004	0.073	0	0	0	0.031	0	0.011	5.541	11.533	1.629	0.133	11.574	14.451	0.287	0.751	3.266	1.099	0.006	886.982	22.473	16.971	0.684	7.447	0.758	0.225	0.305	2.685	2.009	6.606	10.079	1.396	32.806	8.554	0.023	0.452	1.887	0.012	4.374	4.006	0.044	0.675	9.602	25.875	1.301	1.867	15.317	3.436	2.111	10.016	5.136	7.239	0.155	25.276	51.76	13.821	10.184	1.199	2.06	0.005	10.482	4.952	0.173	0	0	0	0.007	0	0.015	0	34.058	0.213	106.716	1.923	10.148	6.175	3.061	4.579	8.95	52.523	0.134	1.709	67.615	0.06	11.032	4.317	0.138	0.603	0.387	0.335	0.719	0.124	0.35	31.408	27.178	0.047	10.114	5.186	10.517	6.503	83.035	12.551	0.191	0.554	0.898	463.906	3.529	9.669	11.843	0	0.039	1.437	75.157	12.893	1.856	0.078	0.693	4.346	3.228	10.869	0.245	15.385	8.922	0	0.037	12.363	0.072	12.694	2.282	29.486	20.959	2.529	3.19	0.384	0.546	0.024	0.184	14.52	0.277	6.329	10.323	0.936	6.588	5.938	7.717	1.421	0.114	20.062	8.13	2.166	3.178	275.465	36.044	0.562	12.01	0.02	16.729	41.237	6.155	0.145	2.208	1.222	23.873	1.603	1.261	1.341	4.685	4.246	0	0.075	5.072	0.665	0.176	0	9.981	3.738	42.469	3.32	22.819	11.409	4.761	26.525	0.172	102.515	0.598	16.64	27.019
TCGA-CS-6665-01	1.229	0	3.753	11.196	0.014	0.309	0	0.242	0.194	1.183	7.954	14.855	30.12	10.994	21.642	14.586	6.746	0.179	0.003	0	0.005	0.013	0	0	0.009	0.011	0	0.033	0	0	3.24	8.361	0.361	0.038	7.154	22.819	0.79	0.311	5.71	3.334	0	690.584	6.906	9.571	0.079	12.058	0.746	0.165	0.411	0.342	1.54	11.927	11.665	12.217	29.704	6.114	0.002	0.3	3.836	0	0.986	3.152	0	1.999	10.079	13.041	1.523	6.062	17.731	1.674	5.171	7.742	4.625	5.072	0	16.172	102.515	20.384	7.092	3.463	2.33	0	7.357	11.241	3.738	0.025	0.018	0.01	0.013	0	0	0	46.835	0.417	371.1	0.96	6.525	7.404	1.277	7.286	14.707	30.573	0.34	6.192	95.574	0.062	9.809	2.477	0.006	3.087	0.353	0.355	0.665	0.244	0.379	8.388	32.352	0.039	10.323	4.89	22.473	5.763	40.112	27.989	0.077	0.994	3.139	1506.178	2.77	2.552	7.311	0.006	0.088	1.341	50.515	27.662	0.406	0.018	2.628	5.728	7.239	19.645	0.541	7.38	3.305	0.005	0.066	6.446	0.072	10.953	0.679	26.687	25.875	6.966	8.554	1.745	0.322	0.002	0.147	8.13	0.102	3.421	0.819	9.981	5.218	0.078	1.488	0.529	0.065	10.713	5.439	1.206	10.553	147.167	21.294	0.338	2.904	0.01	41.237	51.118	17.652	0.015	1.728	0.562	36.319	2.807	1.373	0.177	1.072	11.843	0	0.287	1.905	0.492	0.124	0	7.447	6.67	80.932	1.007	34.058	9.874	6.864	13.153	0.049	53.27	0.953	16.971	16.808
TCGA-QH-A6CZ-01	1.429	0.014	2.88	14.314	0.029	0.15	0	0.529	0.041	2.674	9.945	13.937	32.352	6.348	17.289	8.441	5.781	0.023	0	0	0.018	0	0	0	0	0.006	0	0.015	0	0	7.069	12.893	0.516	0.095	8.029	29.914	0.117	0.373	4.639	0.708	0	463.906	3.502	9.809	0.132	6.192	1.001	0.075	0	0.078	2.628	7.882	10.752	1.674	42.821	14.451	0.005	0.084	1.709	0	1.124	5.507	0	2.867	6.114	14.999	0.698	1.079	12.551	3.126	14.707	6.329	5.85	5.974	0	10.363	68.86	17.203	3.463	0.626	0.465	0	7.177	13.595	1.034	0.014	0.027	0	0.022	0	0	0	41.995	0.17	690.584	1.8	5.218	6.286	2.04	6.822	4.12	26.863	0.442	1.737	57.39	0.054	14.785	3.074	0.032	4.492	2.134	0.598	0.911	0.058	0.231	1.072	33.77	0.062	12.79	4.548	20.384	5.37	37.177	16.03	0.173	0.462	0.481	1506.178	1.183	0.255	7.424	0	0.053	0.947	55.453	34.058	0.577	0.03	3.624	10.148	12.269	31.408	0.277	13.37	5.476	0	0.02	6.886	0.121	11.032	1.514	23.477	20.833	12.943	10.594	0.665	0.714	0.005	0.22	10.114	0.107	4.178	0.55	49.878	7.007	0.094	3.292	0.689	0.139	17.922	2.758	1.838	7.675	275.465	33.035	0.106	17.652	0.015	34.626	58.336	10.184	0.842	1.905	1.013	24.567	1.772	1.856	0.289	0.96	9.602	0.015	0.302	8.892	0.084	0.011	0	8.184	5.651	147.167	1.139	9.775	8.867	5.886	11.277	0.06	126.158	1.728	9.252	19.044
TCGA-S9-A6TZ-01	1.421	0	3.396	13.595	0.012	0.307	0	0.763	1.244	0.808	8.748	13.041	20.602	5.575	61.477	7.357	3.652	0.151	0.005	0	0.021	0	0	0.012	0.006	0	0	0	0	0	7.586	9.742	0.373	0.074	11.116	12.269	0.675	0.025	0.887	3.24	0	690.584	3.709	10.915	0.062	7.977	0.774	0.147	0.004	0.132	0.617	5.938	32.103	28.962	66.451	6.986	0.185	0.154	1.293	0	2.574	3.753	0.006	2.597	6.231	17.652	1.058	4.12	14.933	2.517	6.155	6.406	4.418	5.607	0	18.12	371.1	87.826	7.333	1.867	1.328	0	8.521	10.253	0.452	0.022	0.014	0	0.003	0	0.001	0	55.453	0.085	463.906	1.612	6.096	3.463	2.384	5.66	9.036	20.5	0.408	2.25	73.436	0.148	16.249	3.266	0.031	2.05	0.567	1.092	1.933	0.439	0.287	12.315	33.035	0.064	9.669	4.906	19.541	5.254	35.76	12.551	0.426	0.651	0.837	1506.178	2.891	1.496	10.079	0.007	0.068	1.175	51.76	25.125	0.24	0.021	3.557	11.241	1.856	12.411	0.55	13.821	4.107	0	0.053	4.432	0.267	7.632	1.328	23.873	15.256	15.061	4.936	0.414	0.848	0.149	0.078	11.409	0.075	2.54	0.166	40.463	10.594	0.008	3.612	0.698	0.079	17.384	3.936	2.219	19.936	136.028	25.875	0.285	8.361	0.026	20.283	49.878	6.724	0.024	1.98	0.953	25.731	1.895	1.781	0.318	0.499	5.797	0.012	0.235	5.676	0.262	0.161	0	6.503	4.206	77.139	0.947	43.732	11.363	7.54	7.697	0.087	90.526	1.754	9.571	24.98
TCGA-HW-7490-01	0.947	0	4.418	10.218	0.069	0.193	0	0.225	0.117	7.54	12.739	11.843	24.023	8.892	46.298	8.694	7.492	0.314	0	0	0.018	0.025	0	0	0	0.009	0	0	0	0	7.764	13.539	0.626	0.033	9.155	22.119	0.887	0.215	4.303	2.734	0	690.584	6.568	11.241	0.071	10.594	1.114	0.102	0	0.373	1.488	6.649	20.71	22.709	59.432	9.981	0	0.095	2.294	0	4.595	1.709	0	3.57	9.416	14.785	1.895	2.841	13.37	1.764	6.286	4.12	5.832	6.348	0	19.541	243.966	57.39	10.829	1.373	0.876	0	8.554	12.943	1.887	0	0.064	0	0.007	0	0.015	0	51.76	0.11	275.465	1.838	7.154	5.85	1.674	8.264	10.869	25.44	0.148	1.244	44.266	0.096	11.792	3.489	0.076	1.781	0.895	0.253	0.598	0.228	1.191	11.116	45.204	0.054	11.533	5.921	23.342	7.239	51.118	31.408	0.176	1.229	1.007	1506.178	8.338	0.813	8.157	0	0.023	2.517	56.409	25.125	0.396	0	2.628	8.867	5.456	38.091	0.529	14.382	4.906	0.014	0.01	7.132	0.174	10.44	1.153	29.914	22.23	5.026	5.303	0.188	0.973	0.039	0.06	8.491	0.158	5.12	0.535	8.211	14.003	0.037	4.403	0.495	0.124	24.567	4.562	1.878	3.665	371.1	27.178	0.802	3.782	0.15	28.191	75.157	4.671	0.087	1.388	0.837	53.27	2.228	1.463	0.296	0.87	10.253	0.02	0.17	11.196	0.73	0.09	0	8.468	6.155	193.297	0.929	26.525	11.968	6.406	5.476	0.028	38.396	6.192	15.585	17.731
TCGA-DB-5277-01	3.489	0	2.607	30.327	0.059	0.251	0.004	0.126	0.059	5.104	7.132	11.792	20.5	8.239	29.914	5.32	12.411	0.236	0	0	0.005	0	0	0.007	0.006	0	0.005	0.008	0	0	3.6	20.833	0.275	0.027	6.986	11.533	4.857	0.387	6.822	1.284	0.009	690.584	5.938	12.113	0.08	8.312	0.736	0.033	0.135	0.679	2.123	14.638	7.424	12.315	26.687	15.185	0.015	0.381	3.408	0	2.04	2.904	0.02	0.785	5.902	23.873	1.114	1.222	30.573	2.483	2.758	10.184	5.01	7.069	0	14.382	66.451	16.323	11.277	1.396	2.156	0.024	9.914	6.114	2.341	0	0.01	0	0.016	0	0	0	41.237	0.122	318.823	0.96	9.841	7.492	1.612	11.884	2.552	83.035	0.14	1.691	49.878	0.12	12.644	3.345	0.032	2.208	0.586	0.287	0.423	0.124	0.554	5.439	21.991	0.045	9.669	3.421	12.058	9.981	78.952	8.264	0.562	0.361	1.131	1506.178	2.33	1.683	9.123	0.012	0.078	0.904	63.921	34.058	2.891	0.024	0.936	7.882	5.868	17.203	0.325	15.317	3.215	0	0.007	6.525	0.259	28.388	1.001	19.541	27.662	3.991	3.95	0.399	1.373	0.01	0.323	25.731	0.053	7.469	5.171	5.058	8.029	1.808	11.927	1.301	0.21	31.177	5.287	1.656	3.796	136.028	24.567	0.348	5.589	0.017	24.98	42.821	7.859	0.038	2.261	0.758	21.063	1.446	0.947	1.358	4.193	4.714	0	0.131	2.697	0.636	0.11	0.004	9.809	5.271	54.747	1.999	12.217	21.418	7.518	4.303	0.111	102.515	0.986	16.808	26.525
TCGA-R8-A6MO-01	0.405	0	4.065	18.568	0.037	0.768	0	0.714	0.054	0.477	7.333	16.567	34.311	9.252	21.294	12.644	9.351	0.197	0	0	0.001	0	0.002	0.002	0.009	0	0	0.028	0	0	4.625	8.239	0.751	0.203	8.184	13.937	1.98	0.057	2.372	2.904	0	690.584	6.485	10.184	0.12	10.079	0.516	0.172	0.473	0.225	10.114	12.551	5.744	2.517	30.971	14.067	0.004	0.321	3.369	0.002	4.389	3.357	0	2.607	4.921	14.638	1.16	0.923	19.645	2.64	4.872	8.694	4.761	5.218	0	15.952	41.237	8.13	5.171	1.404	0.842	0	5.541	12.01	1.691	0.02	0	0	0.008	0	0.019	0	35.458	0.338	463.906	1.001	7.492	6.67	1.612	6.249	2.319	30.12	0.242	4.218	63.921	0.011	7.954	3.921	0.016	3.836	0.251	0.353	0.594	0.387	0.942	5.763	24.429	0.074	12.597	4.729	19.435	7.027	43.732	13.595	0.316	0.499	2.427	1506.178	1.961	0.169	7.61	0	0.041	1.341	47.351	29.119	0.512	0.034	1.99	5.088	5.507	8.417	0.379	10.517	5.201	0	0.023	6.986	0.067	11.533	0.797	32.806	23.747	7.239	4.639	0.455	1.301	0.008	0.2	6.746	0.235	3.152	1.114	80.932	4.418	0.11	2.723	0.617	0.071	16.64	3.753	1.106	2.166	158.854	23.873	0.149	5.271	0.017	39.388	93.08	19.237	0.006	1.683	0.481	29.486	2.83	1.514	0.187	1.421	12.839	0	0.994	2.483	0.293	0.076	0	9.007	6.446	73.436	1.54	23.342	10.953	7.05	3.32	0.062	58.336	1.585	17.289	17.565
TCGA-P5-A735-01	1.455	0	3.292	16.9	0.013	0.173	0	0.854	0.049	1.709	7.111	16.808	19.743	5.693	21.642	18.568	9.317	0.037	0	0	0.016	0	0	0	0	0	0	0.024	0	0	3.823	7.311	0.181	0.044	7.469	12.992	0.381	0.345	2.208	7.027	0	690.584	1.647	8.837	0.076	12.058	0.859	0.15	0.1	0.271	0.785	10.79	11.968	23.22	41.237	10.079	0.009	0.061	1.252	0	0.508	7.632	0	1.999	6.467	14.855	0.98	4.729	20.283	2.282	5.152	7.954	3.865	4.936	0	31.64	193.297	22.819	6.707	0.802	2.185	0	9.505	11.116	2.361	0	0.045	0	0.016	0	0	0	49.177	0.146	463.906	1.191	6.007	6.845	1.472	6.348	9.602	53.27	0.115	1.728	57.39	0.032	9.063	4.261	0.043	2.853	0.105	0.387	0.603	0.139	0.2	1.261	22.595	0.07	8.95	5.12	23.342	7.177	52.523	9.445	0.151	0.577	1.131	1506.178	1.568	0.452	6.63	0	0.059	1.358	39.062	32.103	0.669	0.018	2.674	5.99	8.106	19.541	0.178	8.554	2.471	0	0.146	9.874	0.21	15.654	1.437	24.84	27.482	11.75	7.357	0.758	0.592	0	0.187	8.184	0	2.891	1.99	26.863	5.815	0.207	2.483	0.736	0.073	15.449	4.05	1.269	8.441	275.465	17.203	0.333	3.087	0.071	39.777	71.767	15.804	0.115	1.878	0.675	25.731	3.036	1.7	0.646	1.229	7.22	0.054	0.825	11.196	0.689	0.108	0.007	8.808	8.361	95.574	1.674	37.808	9.188	10.403	16.323	0	136.028	0.819	22.23	19.836
TCGA-P5-A781-01	1.341	0	2.758	14.067	0.037	0.249	0.002	0.399	0.014	2.651	5.456	12.217	29.486	7.564	47.351	8.081	5.832	0.035	0	0	0.006	0	0.003	0	0.007	0.024	0	0.022	0	0	6.387	12.597	0.384	0.05	7.198	15.061	0.307	0.176	7.54	1.7	0.005	690.584	3.292	9.945	0.358	7.61	0.837	0.065	0.012	0.274	1.026	6.864	15.317	21.526	59.432	14.314	0.002	0.041	1.153	0	2.156	10.752	0.013	4.065	6.406	13.314	0.797	1.576	14.638	5.303	10.184	8.468	4.812	5.589	0	11.409	147.167	33.77	4.303	2.166	1.505	0	8.029	11.792	0.848	0.004	0.035	0	0.004	0	0	0	65.301	0.206	463.906	1.813	8.922	6.024	1.106	5.575	3.139	25.276	0.55	2.483	63.921	0.1	11.241	3.061	0.018	4.317	0.598	0.622	0.917	0.255	0.321	1.429	40.463	0.09	13.762	5.642	19.237	5.043	42.821	16.409	0.153	0.345	0.842	1506.178	2.101	0.136	7.027	0.014	0.42	1.269	57.39	24.567	0.3	0.007	1.412	6.155	7.654	13.425	0.233	13.595	4.492	0	0.055	11.032	0.14	8.892	1.058	29.914	19.936	7.069	9.123	0.603	1.007	0.019	0.133	7.717	0.217	5.171	0.626	20.5	6.231	0.082	2.904	0.59	0.145	16.1	5.104	1.709	9.063	173.223	24.707	0.163	6.546	0	30.971	58.336	11.116	0.029	1.396	0.714	30.12	1.895	1.366	0.34	0.864	4.89	0	0.314	28.388	0.442	0.054	0	6.08	6.043	98.74	1.065	36.859	11.574	6.096	15.804	0.045	126.158	1.488	12.644	18.667
TCGA-TM-A84G-01	1.549	0	3.6	20.5	0.074	0.137	0	0.746	0.06	0.848	8.521	16.808	30.327	6.192	23.077	7.05	7.586	0.276	0	0	0.004	0	0.005	0.006	0.004	0.005	0	0.007	0	0	6.606	11.792	1.191	0.169	10.046	12.315	0.323	0.492	2.88	0.763	0	690.584	3.166	10.829	0.249	9.669	1.429	0.09	0.015	0.285	1.284	14.451	6.986	1.691	34.311	13.595	0	0.113	1.933	0	2.176	5.832	0	2.416	5.152	18.404	0.708	1.007	16.1	4.331	8.106	14.257	4.906	7.333	0	19.435	36.859	10.323	3.215	0.904	2.271	0	7.518	11.574	0.436	0.053	0.008	0	0.013	0	0.011	0	32.352	0.033	463.906	1.301	7.632	6.08	1.887	6.767	0.393	25.594	0.524	0.473	243.966	0.028	12.893	4.178	0.025	3.012	0.622	0.929	0.825	0.321	0.675	2.185	24.84	0.085	8.338	6.286	24.567	6.788	46.835	6.707	0.198	0.215	0.859	886.982	2.674	0.33	10.184	0	0.124	1.505	53.27	36.595	0.43	0.049	2.029	4.89	2.987	17.821	0.594	10.634	5.558	0	0.014	6.503	0.164	15.952	1.568	12.597	15.585	10.482	5.218	0.22	0.669	0.008	0.279	10.994	0.245	5.492	0.947	40.112	6.406	0.047	1.7	0.684	0.097	19.338	3.921	1.638	5.781	275.465	28.563	0.189	3.026	0	27.178	39.388	9.874	0.051	1.923	0.797	26.183	2.807	2.397	0.155	1.261	6.67	0.017	0.3	3.978	0.289	0.036	0	10.869	7.286	77.139	2.795	10.016	13.153	8.002	3.421	0.022	63.921	1.412	12.113	20.959
